IDDeposito,FolioVenta,ID_PVenta,Subtotal,IVA,IEPS,Total,Fecha_Venta,Fecha_Deposito,Subtotal_Deposito,IVA_Deposito,IEPS_Deposito,Total_Deposito
1339,AZS25-151085,341546,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZC38-211882,341594,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZQ34-165015,341606,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AVC18-87537,341624,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AVC55-87539,341728,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZP21-102616,341853,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZC23-211899,342515,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZD10-163684,342550,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZS20-151095,342613,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AWX10-169511,342624,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZH32-153763,343399,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZH51-153765,343478,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZB02-137191,343647,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZC54-211921,343920,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZV26-122933,343956,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AVA21-90884,344071,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZD50-163709,344650,450.0,0.0,0.0,450.0,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZY20-222789,344525,448.23,0.0,0.0,448.23,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AWI04-159724,344608,447.95,0.0,0.0,447.95,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZK32-126109,338168,447.22,0.0,0.0,447.22,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZB18-137070,330148,439.08,0.0,0.0,439.08,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZK24-126019,331140,439.08,0.0,0.0,439.08,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZK24-126019,331141,439.08,0.0,0.0,439.08,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZC46-211730,331901,439.08,0.0,0.0,439.08,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AWX22-169361,333267,439.08,0.0,0.0,439.08,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AWW58-127894,333902,439.08,0.0,0.0,439.08,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZQ39-164922,334188,439.08,0.0,0.0,439.08,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZC29-211779,336293,439.08,0.0,0.0,439.08,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AZD53-163623,336815,439.08,0.0,0.0,439.08,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AWX19-169433,338274,439.08,0.0,0.0,439.08,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
1339,AWX21-169457,339679,439.08,0.0,0.0,439.08,2023-06-30,2023-07-03,37816.71,171.14,41.88,38029.72
