deposit_id,deposit_fecha,deposit_subtotal,deposit_iva,deposit_ieps,deposit_total,sales_fecha,matched_subtotal,matched_iva,matched_ieps,matched_total,diff_subtotal,diff_iva,diff_ieps,diff_total,diff_total_abs,subtotal_precision_pct,iva_precision_pct,ieps_precision_pct,num_folios,strategy_used,tolerance_used,processing_time_seconds
1615,2023-07-04,23100.0,0.0,0.0,23100.0,2023-07-03,23099.99,0.0,0.0,23099.99,0.00999999999839929,0.0,0.0,0.00999999999839929,0.00999999999839929,99.99995670995672,100.0,100.0,14,fast_greedy,1.0,0.12894725799560547
168,2023-07-04,288.74,0.0,0.0,288.74,2023-06-19,288.75,0.0,0.0,288.75,-0.009999999999990905,0.0,0.0,-0.009999999999990905,0.009999999999990905,100.00346332340513,100.0,100.0,2,fast_greedy,1.0,0.16414904594421387
1625,2023-07-04,19827.0,0.0,0.0,19827.0,2023-06-29,19826.99,0.0,0.0,19826.99,0.00999999999839929,0.0,0.0,0.00999999999839929,0.00999999999839929,99.99994956372625,100.0,100.0,20,fast_greedy,1.0,0.7646853923797607
3345,2023-07-04,2940.03,0.0,0.0,2940.03,2023-06-21,2940.03,0.0,0.0,2940.03,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2,fast_greedy,1.0,0.3730151653289795
164,2023-07-04,578.21,0.0,0.0,578.21,2023-07-03,578.21,0.0,0.0,578.21,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2,fast_greedy,1.0,0.08658576011657715
142,2023-07-04,3418.49,0.0,0.0,3418.49,2023-07-01,3418.49,0.0,0.0,3418.49,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,3,fast_greedy,1.0,0.21651649475097656
146,2023-07-04,2808.17,0.0,0.0,2808.17,2023-07-03,2808.1600000000003,0.0,0.0,2808.1600000000003,0.009999999999763531,0.0,0.0,0.009999999999763531,0.009999999999763531,99.99964389620287,100.0,100.0,3,fast_greedy,1.0,0.08772540092468262
140,2023-07-04,3498.95,0.0,0.0,3498.95,2023-07-03,3498.94,0.0,0.0,3498.94,0.009999999999763531,0.0,0.0,0.009999999999763531,0.009999999999763531,99.99971419997429,100.0,100.0,4,fast_greedy,1.0,0.11940193176269531
170,2023-07-04,117.75,0.0,0.0,117.75,2023-06-24,117.0,0.0,0.0,117.0,0.75,0.0,0.0,0.75,0.75,99.36305732484077,100.0,100.0,1,fast_greedy,1.0,0.20790386199951172
136,2023-07-04,5106.78,0.0,0.0,5106.78,2023-06-30,5106.77,0.0,0.0,5106.77,0.009999999999308784,0.0,0.0,0.009999999999308784,0.009999999999308784,99.99980418189153,100.0,100.0,3,fast_greedy,1.0,0.2837061882019043
1611,2023-07-04,26036.0,0.0,0.0,26036.0,2023-06-28,26036.01,0.0,0.0,26036.01,-0.00999999999839929,0.0,0.0,-0.00999999999839929,0.00999999999839929,100.00003840835765,100.0,100.0,48,fast_greedy,1.0,1.3130607604980469
1643,2023-07-04,9902.0,0.0,0.0,9902.0,2023-06-26,9902.0,0.0,0.0,9902.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,4,fast_greedy,1.0,0.6539807319641113
1636,2023-07-04,13470.0,0.0,0.0,13470.0,2023-06-30,13470.0,0.0,0.0,13470.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6,fast_greedy,1.0,0.5408651828765869
1612,2023-07-04,25481.0,0.0,0.0,25481.0,2023-07-03,25481.0,0.0,0.0,25481.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,24,fast_greedy,1.0,0.17580223083496094
3334,2023-07-04,9025.46,0.0,0.0,9025.46,2023-07-01,9025.46,0.0,0.0,9025.46,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6,fast_greedy,1.0,0.41714906692504883
135,2023-07-04,5829.24,0.0,0.0,5829.24,2023-07-02,5829.24,0.0,0.0,5829.24,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,14,fast_greedy,1.0,0.2471635341644287
210,2023-07-05,97.95,0.0,0.0,97.95,2023-07-04,97.03,0.0,0.0,97.03,0.9200000000000017,0.0,0.0,0.9200000000000017,0.9200000000000017,99.06074527820317,100.0,100.0,1,fast_greedy,1.0,0.2004382610321045
3357,2023-07-05,4236.85,0.0,0.0,4236.85,2023-07-03,4236.85,0.0,0.0,4236.85,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6,fast_greedy,1.0,0.11398911476135254
1652,2023-07-05,16053.0,0.0,0.0,16053.0,2023-07-04,16053.0,0.0,0.0,16053.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,4,fast_greedy,1.0,0.09060001373291016
196,2023-07-05,1706.27,0.0,0.0,1706.27,2023-07-04,1706.27,0.0,0.0,1706.27,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2,fast_greedy,1.0,0.07962846755981445
189,2023-07-05,2639.95,0.0,0.0,2639.95,2023-07-02,2639.95,0.0,0.0,2639.95,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,7,fast_greedy,1.0,0.1972651481628418
3352,2023-07-05,5982.23,0.0,0.0,5982.23,2023-07-03,5982.23,0.0,0.0,5982.23,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,8,fast_greedy,1.0,0.1253654956817627
194,2023-07-05,1989.81,0.0,0.0,1989.81,2023-07-04,1989.8,0.0,0.0,1989.8,0.009999999999990905,0.0,0.0,0.009999999999990905,0.009999999999990905,99.99949743945402,100.0,100.0,2,fast_greedy,1.0,0.08964061737060547
175,2023-07-05,8147.68,0.0,0.0,8147.68,2023-07-04,8147.68,0.0,0.0,8147.68,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,4,fast_greedy,1.0,0.08804059028625488
180,2023-07-05,5416.27,0.0,0.0,5416.27,2023-06-30,5416.28,0.0,0.0,5416.28,-0.009999999999308784,0.0,0.0,-0.009999999999308784,0.009999999999308784,100.00018462890512,100.0,100.0,4,fast_greedy,1.0,0.331834077835083
3350,2023-07-05,8660.97,0.0,0.0,8660.97,2023-06-30,8660.97,0.0,0.0,8660.97,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,5,fast_greedy,1.0,0.4912714958190918
172,2023-07-05,9663.91,0.0,0.0,9663.91,2023-06-30,9663.91,0.0,0.0,9663.91,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6,fast_greedy,1.0,0.473602294921875
186,2023-07-05,3875.17,0.0,0.0,3875.17,2023-06-30,3875.17,0.0,0.0,3875.17,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,3,fast_greedy,1.0,0.2628819942474365
201,2023-07-05,1234.19,0.0,0.0,1234.19,2023-07-04,1234.18,0.0,0.0,1234.18,0.009999999999990905,0.0,0.0,0.009999999999990905,0.009999999999990905,99.99918975198308,100.0,100.0,2,fast_greedy,1.0,0.08033418655395508
198,2023-07-05,1516.42,0.0,0.0,1516.42,2023-07-04,1516.43,0.0,0.0,1516.43,-0.009999999999990905,0.0,0.0,-0.009999999999990905,0.009999999999990905,100.00065944791021,100.0,100.0,2,fast_greedy,1.0,0.08407449722290039
176,2023-07-05,7301.21,0.0,0.0,7301.21,2023-07-02,7301.21,0.0,0.0,7301.21,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,18,fast_greedy,1.0,0.3376140594482422
3351,2023-07-05,6080.98,0.0,0.0,6080.98,2023-07-02,6080.97,0.0,0.0,6080.97,0.009999999999308784,0.0,0.0,0.009999999999308784,0.009999999999308784,99.99983555282209,100.0,100.0,15,fast_greedy,1.0,0.2971055507659912
185,2023-07-05,3877.63,0.0,0.0,3877.63,2023-07-02,3877.64,0.0,0.0,3877.64,-0.009999999999763531,0.0,0.0,-0.009999999999763531,0.009999999999763531,100.00025788948403,100.0,100.0,10,fast_greedy,1.0,0.2170116901397705
1649,2023-07-05,39953.0,0.0,0.0,39953.0,2023-06-25,39953.0,0.0,0.0,39953.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,37,fast_greedy,1.0,2.9701955318450928
205,2023-07-05,571.1,0.0,0.0,571.1,2023-06-26,571.09,0.0,0.0,571.09,0.009999999999990905,0.0,0.0,0.009999999999990905,0.009999999999990905,99.99824899317107,100.0,100.0,2,fast_greedy,1.0,0.1584157943725586
179,2023-07-05,5828.8,0.0,0.0,5828.8,2023-06-23,5828.8,0.0,0.0,5828.8,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,3,fast_greedy,1.0,0.5324292182922363
181,2023-07-05,5371.22,0.0,0.0,5371.22,2023-07-02,5371.22,0.0,0.0,5371.22,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,13,fast_greedy,1.0,0.24865341186523438
3363,2023-07-05,2696.77,0.0,0.0,2696.77,2023-06-28,2696.77,0.0,0.0,2696.77,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,7,fast_greedy,1.0,0.23999834060668945
177,2023-07-05,6652.01,0.0,0.0,6652.01,2023-06-28,6652.0199999999995,0.0,0.0,6652.0199999999995,-0.009999999999308784,0.0,0.0,-0.009999999999308784,0.009999999999308784,100.0001503305016,100.0,100.0,16,fast_greedy,1.0,0.41146349906921387
190,2023-07-05,2196.84,0.0,0.0,2196.84,2023-07-04,2196.85,0.0,0.0,2196.85,-0.009999999999763531,0.0,0.0,-0.009999999999763531,0.009999999999763531,100.00045519928624,100.0,100.0,2,fast_greedy,1.0,0.09993100166320801
197,2023-07-05,1565.7,0.0,0.0,1565.7,2023-07-03,1565.69,0.0,0.0,1565.69,0.009999999999990905,0.0,0.0,0.009999999999990905,0.009999999999990905,99.99936130804113,100.0,100.0,3,fast_greedy,1.0,0.09547662734985352
3364,2023-07-05,786.31,0.0,0.0,786.31,2023-07-03,786.3,0.0,0.0,786.3,0.009999999999990905,0.0,0.0,0.009999999999990905,0.009999999999990905,99.99872823695489,100.0,100.0,2,fast_greedy,1.0,0.0909888744354248
178,2023-07-05,5861.35,0.0,0.0,5861.35,2023-07-04,5861.35,0.0,0.0,5861.35,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,4,fast_greedy,1.0,0.07883071899414062
1730,2023-07-06,8370.0,0.0,0.0,8370.0,2023-07-04,8370.0,0.0,0.0,8370.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,5,fast_greedy,1.0,0.10684680938720703
1699,2023-07-06,11916.0,0.0,0.0,11916.0,2023-06-20,11916.0,0.0,0.0,11916.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,3,fast_greedy,1.0,0.9849040508270264
242,2023-07-06,285.28,0.0,0.0,285.28,2023-06-29,285.0,0.0,0.0,285.0,0.2799999999999727,0.0,0.0,0.2799999999999727,0.2799999999999727,99.90185081323612,100.0,100.0,1,fast_greedy,1.0,0.20552349090576172
221,2023-07-06,3911.18,0.0,0.0,3911.18,2023-07-04,3911.17,0.0,0.0,3911.17,0.009999999999763531,0.0,0.0,0.009999999999763531,0.009999999999763531,99.99974432268523,100.0,100.0,3,fast_greedy,1.0,0.09415006637573242
248,2023-07-06,63.7,0.0,0.0,63.7,2023-06-28,62.91,0.0,0.0,62.91,0.7900000000000063,0.0,0.0,0.7900000000000063,0.7900000000000063,98.75981161695447,100.0,100.0,1,fast_greedy,1.0,0.18952679634094238
212,2023-07-06,9667.0,0.0,0.0,9667.0,2023-07-05,9667.0,0.0,0.0,9667.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,5,fast_greedy,1.0,0.08011913299560547
1707,2023-07-06,10340.5,0.0,0.0,10340.5,2023-07-05,10340.5,0.0,0.0,10340.5,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6,fast_greedy,1.0,0.09106135368347168
241,2023-07-06,392.59,0.0,0.0,392.59,2023-06-20,392.58,0.0,0.0,392.58,0.009999999999990905,0.0,0.0,0.009999999999990905,0.009999999999990905,99.99745281336764,100.0,100.0,2,fast_greedy,1.0,0.18819165229797363
229,2023-07-06,1798.07,0.0,0.0,1798.07,2023-07-05,1798.08,0.0,0.0,1798.08,-0.009999999999990905,0.0,0.0,-0.009999999999990905,0.009999999999990905,100.00055615187395,100.0,100.0,2,fast_greedy,1.0,0.08321547508239746
3374,2023-07-06,4388.42,0.0,0.0,4388.42,2023-07-01,4388.42,0.0,0.0,4388.42,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,4,fast_greedy,1.0,0.41805100440979004
1729,2023-07-06,8406.0,0.0,0.0,8406.0,2023-06-26,8406.0,0.0,0.0,8406.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,4,fast_greedy,1.0,0.9376230239868164
1670,2023-07-06,18920.0,0.0,0.0,18920.0,2023-07-04,18920.01,0.0,0.0,18920.01,-0.00999999999839929,0.0,0.0,-0.00999999999839929,0.00999999999839929,100.00005285412261,100.0,100.0,13,fast_greedy,1.0,0.22647547721862793
233,2023-07-06,1440.19,0.0,0.0,1440.19,2023-07-05,1440.18,0.0,0.0,1440.18,0.009999999999990905,0.0,0.0,0.009999999999990905,0.009999999999990905,99.99930564717155,100.0,100.0,2,fast_greedy,1.0,0.08153390884399414
1728,2023-07-06,8428.0,0.0,0.0,8428.0,2023-07-04,8428.0,0.0,0.0,8428.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,8,fast_greedy,1.0,0.11718297004699707
1673,2023-07-06,17260.0,0.0,0.0,17260.0,2023-07-05,17259.99,0.0,0.0,17259.99,0.00999999999839929,0.0,0.0,0.00999999999839929,0.00999999999839929,99.99994206257243,100.0,100.0,11,fast_greedy,1.0,0.10869359970092773
1745,2023-07-06,6534.0,0.0,0.0,6534.0,2023-07-01,6534.0,0.0,0.0,6534.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,5,fast_greedy,1.0,0.3390693664550781
231,2023-07-06,1623.61,0.0,0.0,1623.61,2023-07-05,1623.62,0.0,0.0,1623.62,-0.009999999999990905,0.0,0.0,-0.009999999999990905,0.009999999999990905,100.00061591145656,100.0,100.0,2,fast_greedy,1.0,0.07865023612976074
1696,2023-07-06,12095.0,0.0,0.0,12095.0,2023-07-01,12095.0,0.0,0.0,12095.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,8,fast_greedy,1.0,0.7194807529449463
3373,2023-07-06,4459.27,0.0,0.0,4459.27,2023-07-05,4459.2699999999995,0.0,0.0,4459.2699999999995,9.094947017729282e-13,0.0,0.0,9.094947017729282e-13,9.094947017729282e-13,99.99999999999997,100.0,100.0,4,fast_greedy,1.0,0.08085036277770996
3377,2023-07-06,2927.78,0.0,0.0,2927.78,2023-06-28,2927.79,0.0,0.0,2927.79,-0.009999999999763531,0.0,0.0,-0.009999999999763531,0.009999999999763531,100.00034155571798,100.0,100.0,8,fast_greedy,1.0,0.3195509910583496
1711,2023-07-06,9958.0,0.0,0.0,9958.0,2023-06-30,9958.0,0.0,0.0,9958.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6,fast_greedy,1.0,0.49532175064086914
3376,2023-07-06,3462.78,0.0,0.0,3462.78,2023-07-05,3462.78,0.0,0.0,3462.78,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,4,fast_greedy,1.0,0.08146262168884277
216,2023-07-06,6769.68,0.0,0.0,6769.68,2023-07-05,6769.68,0.0,0.0,6769.68,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6,fast_greedy,1.0,0.08651208877563477
1674,2023-07-06,17173.0,0.0,0.0,17173.0,2023-07-04,17173.0,0.0,0.0,17173.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,19,fast_greedy,1.0,0.18102121353149414
1743,2023-07-06,7270.0,0.0,0.0,7270.0,2023-06-30,7270.0,0.0,0.0,7270.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,5,fast_greedy,1.0,0.4179866313934326
1706,2023-07-06,10430.0,0.0,0.0,10430.0,2023-07-03,10430.0,0.0,0.0,10430.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,15,fast_greedy,1.0,0.21129226684570312
220,2023-07-06,5375.2,0.0,0.0,5375.2,2023-06-30,5375.2,0.0,0.0,5375.2,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,4,fast_greedy,1.0,0.3359086513519287
222,2023-07-06,3906.71,0.0,0.0,3906.71,2023-07-05,3906.72,0.0,0.0,3906.72,-0.009999999999763531,0.0,0.0,-0.009999999999763531,0.009999999999763531,100.00025596985698,100.0,100.0,5,fast_greedy,1.0,0.0864553451538086
3366,2023-07-06,7687.87,0.0,0.0,7687.87,2023-07-01,7687.87,0.0,0.0,7687.87,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6,fast_greedy,1.0,0.5209901332855225
1751,2023-07-06,5840.0,0.0,0.0,5840.0,2023-07-04,5840.0,0.0,0.0,5840.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,8,fast_greedy,1.0,0.16956448554992676
1702,2023-07-06,11522.5,0.0,0.0,11522.5,2023-06-25,11522.5,0.0,0.0,11522.5,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,14,fast_greedy,1.0,1.1559863090515137
1727,2023-07-06,8468.0,0.0,0.0,8468.0,2023-06-26,8468.0,0.0,0.0,8468.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,5,fast_greedy,1.0,0.7100324630737305
1705,2023-07-06,10446.0,0.0,0.0,10446.0,2023-06-30,10446.0,0.0,0.0,10446.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,7,fast_greedy,1.0,0.5677387714385986
1731,2023-07-06,8099.0,0.0,0.0,8099.0,2023-07-02,8099.0,0.0,0.0,8099.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,20,fast_greedy,1.0,0.4088115692138672
1732,2023-07-06,8021.0,0.0,0.0,8021.0,2023-07-04,8021.0,0.0,0.0,8021.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,11,fast_greedy,1.0,0.14297866821289062
235,2023-07-06,1137.68,0.0,0.0,1137.68,2023-07-03,1137.67,0.0,0.0,1137.67,0.009999999999990905,0.0,0.0,0.009999999999990905,0.009999999999990905,99.9991210182125,100.0,100.0,3,fast_greedy,1.0,0.1026763916015625
213,2023-07-06,7267.39,0.0,0.0,7267.39,2023-07-04,7267.4,0.0,0.0,7267.4,-0.009999999999308784,0.0,0.0,-0.009999999999308784,0.009999999999308784,100.00013760098192,100.0,100.0,11,fast_greedy,1.0,0.1779346466064453
1669,2023-07-06,20022.0,0.0,0.0,20022.0,2023-07-05,20022.0,0.0,0.0,20022.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,20,fast_greedy,1.0,0.1493520736694336
1740,2023-07-06,7439.0,0.0,0.0,7439.0,2023-07-03,7439.0,0.0,0.0,7439.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,13,fast_greedy,1.0,0.20992827415466309
1739,2023-07-06,7730.0,0.0,0.0,7730.0,2023-07-05,7730.0,0.0,0.0,7730.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10,fast_greedy,1.0,0.10163736343383789
1712,2023-07-06,9874.5,0.0,0.0,9874.5,2023-07-05,9874.5,0.0,0.0,9874.5,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,13,fast_greedy,1.0,0.12532949447631836
223,2023-07-06,3246.63,0.0,0.0,3246.63,2023-07-01,3246.63,0.0,0.0,3246.63,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,3,fast_greedy,1.0,0.24591422080993652
1763,2023-07-06,112.0,0.0,0.0,112.0,2023-06-21,111.54,0.0,0.0,111.54,0.45999999999999375,0.0,0.0,0.45999999999999375,0.45999999999999375,99.58928571428572,100.0,100.0,1,fast_greedy,1.0,0.20703840255737305
1737,2023-07-06,7762.0,0.0,0.0,7762.0,2023-07-03,7762.0,0.0,0.0,7762.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,14,fast_greedy,1.0,0.2062053680419922
1694,2023-07-06,12446.0,0.0,0.0,12446.0,2023-07-02,12446.0,0.0,0.0,12446.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,31,fast_greedy,1.0,0.6121575832366943
1656,2023-07-06,27997.0,0.0,0.0,27997.0,2023-07-02,27997.0,0.0,0.0,27997.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,71,fast_greedy,1.0,1.30794358253479
1659,2023-07-06,22034.0,0.0,0.0,22034.0,2023-07-04,22033.99,0.0,0.0,22033.99,0.00999999999839929,0.0,0.0,0.00999999999839929,0.00999999999839929,99.99995461559409,100.0,100.0,35,fast_greedy,1.0,0.2993202209472656
1701,2023-07-06,11597.0,0.0,0.0,11597.0,2023-06-29,11597.0,0.0,0.0,11597.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,14,fast_greedy,1.0,0.7221667766571045
1682,2023-07-06,13997.0,0.0,0.0,13997.0,2023-07-01,13997.0,0.0,0.0,13997.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10,fast_greedy,1.0,0.7484474182128906
1725,2023-07-06,8675.0,0.0,0.0,8675.0,2023-07-05,8675.0,0.0,0.0,8675.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,13,fast_greedy,1.0,0.11503958702087402
240,2023-07-06,652.91,0.0,0.0,652.91,2023-07-05,652.92,0.0,0.0,652.92,-0.009999999999990905,0.0,0.0,-0.009999999999990905,0.009999999999990905,100.0015316046622,100.0,100.0,2,fast_greedy,1.0,0.07565855979919434
3370,2023-07-06,5190.4,0.0,0.0,5190.4,2023-07-02,5190.4,0.0,0.0,5190.4,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,14,fast_greedy,1.0,0.3318052291870117
278,2023-07-07,1029.43,0.0,0.0,1029.43,2023-07-06,1029.43,0.0,0.0,1029.43,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2,fast_greedy,1.0,0.07227444648742676
256,2023-07-07,5917.72,0.0,0.0,5917.72,2023-07-06,5917.72,0.0,0.0,5917.72,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,3,fast_greedy,1.0,0.07789182662963867
265,2023-07-07,3872.47,0.0,0.0,3872.47,2023-06-22,3872.4700000000003,0.0,0.0,3872.4700000000003,-4.547473508864641e-13,0.0,0.0,-4.547473508864641e-13,4.547473508864641e-13,100.00000000000003,100.0,100.0,3,fast_greedy,1.0,0.5331106185913086
1766,2023-07-07,6070.0,0.0,0.0,6070.0,2023-07-06,6070.0,0.0,0.0,6070.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,3,fast_greedy,1.0,0.08672595024108887
3389,2023-07-07,3287.44,0.0,0.0,3287.44,2023-07-02,3287.44,0.0,0.0,3287.44,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,9,fast_greedy,1.0,0.28121519088745117
259,2023-07-07,4402.99,0.0,0.0,4402.99,2023-07-01,4402.99,0.0,0.0,4402.99,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,4,fast_greedy,1.0,0.364760160446167
253,2023-07-07,6156.68,0.0,0.0,6156.68,2023-07-06,6156.68,0.0,0.0,6156.68,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,3,fast_greedy,1.0,0.08535337448120117
274,2023-07-07,2145.16,0.0,0.0,2145.16,2023-07-06,2145.16,0.0,0.0,2145.16,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2,fast_greedy,1.0,0.07794809341430664
276,2023-07-07,1601.74,0.0,0.0,1601.74,2023-07-04,1601.75,0.0,0.0,1601.75,-0.009999999999990905,0.0,0.0,-0.009999999999990905,0.009999999999990905,100.00062432105085,100.0,100.0,4,fast_greedy,1.0,0.17708969116210938
3384,2023-07-07,6141.11,0.0,0.0,6141.11,2023-06-27,6141.11,0.0,0.0,6141.11,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,9,fast_greedy,1.0,0.6346743106842041
261,2023-07-07,4297.3,0.0,0.0,4297.3,2023-07-06,4297.3,0.0,0.0,4297.3,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,3,fast_greedy,1.0,0.07778406143188477
280,2023-07-07,808.67,0.0,0.0,808.67,2023-07-06,808.67,0.0,0.0,808.67,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2,fast_greedy,1.0,0.0742483139038086
290,2023-07-07,260.9,0.0,0.0,260.9,2023-07-06,260.96000000000004,0.0,0.0,260.96000000000004,-0.06000000000005912,0.0,0.0,-0.06000000000005912,0.06000000000005912,100.0229973169797,100.0,100.0,2,fast_greedy,1.0,0.2501041889190674
272,2023-07-07,2309.97,0.0,0.0,2309.97,2023-07-04,2309.97,0.0,0.0,2309.97,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,5,fast_greedy,1.0,0.13342523574829102
285,2023-07-07,482.29,0.0,0.0,482.29,2023-06-28,482.28999999999996,0.0,0.0,482.28999999999996,5.684341886080802e-14,0.0,0.0,5.684341886080802e-14,5.684341886080802e-14,99.99999999999999,100.0,100.0,2,fast_greedy,1.0,0.18412423133850098
281,2023-07-07,760.1,0.0,0.0,760.1,2023-07-06,760.11,0.0,0.0,760.11,-0.009999999999990905,0.0,0.0,-0.009999999999990905,0.009999999999990905,100.00131561636627,100.0,100.0,2,fast_greedy,1.0,0.07847929000854492
258,2023-07-07,4890.89,0.0,0.0,4890.89,2023-06-25,4890.9,0.0,0.0,4890.9,-0.009999999999308784,0.0,0.0,-0.009999999999308784,0.009999999999308784,100.00020446176461,100.0,100.0,7,fast_greedy,1.0,0.6015896797180176
284,2023-07-07,613.98,0.0,0.0,613.98,2023-07-06,613.97,0.0,0.0,613.97,0.009999999999990905,0.0,0.0,0.009999999999990905,0.009999999999990905,99.9983712824522,100.0,100.0,2,fast_greedy,1.0,0.08202934265136719
268,2023-07-07,2604.59,0.0,0.0,2604.59,2023-06-28,2604.59,0.0,0.0,2604.59,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,7,fast_greedy,1.0,0.3355274200439453
249,2023-07-07,11227.99,0.0,0.0,11227.99,2023-07-06,11227.980000000001,0.0,0.0,11227.980000000001,0.00999999999839929,0.0,0.0,0.00999999999839929,0.00999999999839929,99.99991093686404,100.0,100.0,5,fast_greedy,1.0,0.08850264549255371
1904,2023-07-10,12660.0,0.0,0.0,12660.0,2023-07-06,12660.01,0.0,0.0,12660.01,-0.010000000000218279,0.0,0.0,-0.010000000000218279,0.010000000000218279,100.00007898894154,100.0,100.0,7,fast_greedy,1.0,1.6699824333190918
2017,2023-07-10,325.0,0.0,0.0,325.0,2023-06-28,324.99,0.0,0.0,324.99,0.009999999999990905,0.0,0.0,0.009999999999990905,0.009999999999990905,99.99692307692308,100.0,100.0,2,fast_greedy,1.0,0.17077207565307617
320,2023-07-10,11939.44,0.0,0.0,11939.44,2023-07-09,11939.44,0.0,0.0,11939.44,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,5,fast_greedy,1.0,0.13100814819335938
370,2023-07-10,4141.99,0.0,0.0,4141.99,2023-07-07,4141.9800000000005,0.0,0.0,4141.9800000000005,0.009999999999308784,0.0,0.0,0.009999999999308784,0.009999999999308784,99.9997585701559,100.0,100.0,3,fast_greedy,1.0,0.13973379135131836
3407,2023-07-10,16276.53,0.0,0.0,16276.53,2023-07-04,16276.53,0.0,0.0,16276.53,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,31,fast_greedy,1.0,0.47273969650268555
1946,2023-07-10,9765.0,0.0,0.0,9765.0,2023-07-07,9765.0,0.0,0.0,9765.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,3,fast_greedy,1.0,0.17554616928100586
